TimeOfDay,DayOfWeek,Seasonality,Age,Gender,Location,PurchaseHistory,DeviceType,A,R
0.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,0.45,0.46113556879157425
0.0,4.0,1.0,1.0,0.0,2.0,2.0,0.0,0.2,0.560709806914265
0.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,0.6194151672672397
3.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,0.3,0.46727231890725046
1.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,0.6,0.6238866551412977
2.0,5.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,0.6581754941880255
3.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.7,0.5440176757961498
0.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,0.45,0.5679735593530725
0.0,6.0,2.0,0.0,1.0,1.0,3.0,0.0,0.5,0.6207397098728504
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.55,0.5297815382837924
2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.25,0.4787654101899087
0.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,0.6,0.6550447107396639
2.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.85,0.5208694298156356
0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.8,0.4564620409701115
1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.75,0.5683207423311355
3.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,0.95,0.5528198536958819
3.0,5.0,1.0,1.0,0.0,2.0,2.0,1.0,0.45,0.4893173736465431
1.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,0.7,0.7012976902458405
0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.2,0.5589296150250255
2.0,4.0,2.0,2.0,1.0,3.0,2.0,1.0,0.45,0.6974222513234468
0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.2,0.4728098207072638
1.0,6.0,0.0,4.0,0.0,1.0,3.0,1.0,0.35,0.5534931270392816
2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.8,0.7240725277150676
3.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.2,0.5463463549573019
1.0,5.0,0.0,4.0,1.0,3.0,2.0,0.0,0.65,0.6267204500236991
0.0,3.0,2.0,0.0,1.0,2.0,3.0,1.0,0.75,0.7676463892662485
3.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.5650185954580503
2.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.15,0.5515148681340064
3.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.45,0.5209047527135398
2.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.55,0.5903957006490222
0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.7359992432410102
1.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.45,0.6301558742001787
2.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.6714348687059826
1.0,5.0,0.0,1.0,1.0,3.0,0.0,1.0,0.8,0.5298672871416423
3.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.2,0.4069361867393919
2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.7,0.5849204041036313
2.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,0.55,0.5842893094901295
1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.55,0.5851446262952775
3.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,0.95,0.5772799008410224
0.0,6.0,3.0,1.0,0.0,3.0,2.0,1.0,0.7,0.5362014481674879
0.0,6.0,2.0,2.0,1.0,1.0,3.0,2.0,0.15,0.6198595596559249
0.0,5.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.5771003835506555
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.7,0.5505086713501
2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.65,0.45502285376972484
3.0,6.0,2.0,2.0,0.0,3.0,0.0,1.0,0.5,0.5084807055652015
2.0,5.0,0.0,3.0,0.0,2.0,3.0,0.0,0.8,0.49409930225646326
3.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.25,0.45680871601658657
1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,0.4,0.5376098544114314
3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.55,0.5194361364210917
2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.45,0.6386603116989136
2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.95,0.6622689366340637
2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.7,0.6514295935630798
2.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6407033801078796
0.0,5.0,0.0,3.0,0.0,1.0,3.0,2.0,0.4,0.4680995047092438
0.0,5.0,0.0,3.0,0.0,1.0,3.0,2.0,0.75,0.5126581788063049
0.0,5.0,0.0,3.0,0.0,1.0,3.0,2.0,0.85,0.5256191492080688
0.0,5.0,0.0,3.0,0.0,1.0,3.0,2.0,0.25,0.45359233021736145
0.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.75,0.5244168043136597
0.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.1,0.48013800382614136
0.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.45,0.49910664558410645
0.0,5.0,0.0,2.0,1.0,2.0,0.0,1.0,0.35,0.49379962682724
2.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.65,0.6419829726219177
2.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.85,0.6567283868789673
2.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.05,0.60028076171875
2.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.75,0.6487674117088318
1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5410200357437134
1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.35,0.5584731698036194
1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5445845723152161
1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5515413284301758
1.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.45,0.5544846653938293
1.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.5884264707565308
1.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.05,0.5344153642654419
1.0,5.0,0.0,3.0,1.0,1.0,0.0,1.0,0.65,0.5664011240005493
3.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.9,0.5328848361968994
3.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.55,0.4963476061820984
3.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.35,0.4778955578804016
3.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.3,0.4728339612483978
1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.7,0.581839382648468
1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.95,0.5975711941719055
1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.35,0.5593411922454834
1.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,0.45,0.5663688778877258
2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.4,0.5841171145439148
2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25,0.5758254528045654
2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3,0.5787397623062134
2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.7,0.5978556871414185
2.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,0.4,0.5552840828895569
2.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,0.1,0.5404102802276611
2.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.5861330032348633
2.0,3.0,1.0,1.0,0.0,3.0,3.0,2.0,0.05,0.537806510925293
3.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,0.9,0.5442957878112793
3.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,0.6,0.5260862112045288
3.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,0.5502201318740845
3.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,0.45,0.5168135166168213
3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.85,0.6395953297615051
3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.5,0.6148948073387146
3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.2,0.5953941345214844
3.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,0.55,0.6185086369514465
2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.85,0.6232202649116516
2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.15,0.5820853114128113
2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.8,0.6207592487335205
2.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,0.25,0.5887553095817566
2.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,0.4,0.5760579109191895
2.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,0.05,0.5571679472923279
2.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,0.55,0.5840495824813843
2.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,0.6,0.5863671898841858
0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.5,0.4907397925853729
0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.3,0.47349312901496887
0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.7,0.5066660642623901
0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.9,0.5251294374465942
3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.95,0.6223316192626953
3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.6257542967796326
3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.05,0.5555611848831177
3.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.6,0.5949361324310303
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.05,0.5559419393539429
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.75,0.6047036051750183
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.65,0.5986811518669128
3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.3,0.5732306838035583
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5847274661064148
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.35,0.5817053914070129
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6139859557151794
2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.575273871421814
3.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.45,0.5792071223258972
3.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.3,0.5728790760040283
3.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.65,0.5874022245407104
3.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.4,0.5772611498832703
0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,0.5013296008110046
0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.85,0.49208682775497437
0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.65,0.47580695152282715
0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.2,0.4509827792644501
1.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,0.8,0.6145300269126892
1.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,0.3,0.5807766318321228
1.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,0.5,0.5953289866447449
1.0,5.0,2.0,1.0,0.0,2.0,1.0,2.0,0.95,0.6266199946403503
0.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.95,0.5666796565055847
0.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.15,0.4925500452518463
0.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.7,0.5472705364227295
0.0,6.0,0.0,3.0,0.0,1.0,3.0,1.0,0.1,0.48786360025405884
2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.7,0.6351929903030396
2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.65,0.6321782469749451
2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.8,0.6409285664558411
2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.45,0.6191797852516174
1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.2,0.552871823310852
1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.6324597001075745
1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.4,0.5684497952461243
1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,0.9,0.623584508895874
0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.4,0.5115522742271423
0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.5593662261962891
0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.1,0.4962860643863678
0.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.35,0.5097565054893494
2.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.25,0.4936717748641968
2.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.55,0.5171796083450317
2.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.7,0.5286291837692261
2.0,5.0,1.0,4.0,0.0,0.0,3.0,0.0,0.65,0.5248520970344543
3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.15,0.4935862123966217
3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.05,0.4853106439113617
3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.2,0.49794360995292664
3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.45,0.5175496935844421
0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.45,0.5439996719360352
0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.567191481590271
0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.75,0.5712096095085144
0.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.5254955291748047
2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.4,0.508171558380127
2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.1,0.47637996077537537
2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.25,0.4913631081581116
2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,0.2,0.486072838306427
3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.5714954733848572
3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.5246943235397339
3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5496214032173157
3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.5743424296379089
3.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.15,0.515876829624176
3.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.35,0.531317949295044
3.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.05,0.5083974599838257
3.0,4.0,2.0,0.0,0.0,1.0,3.0,2.0,0.9,0.5689713954925537
0.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.9,0.4959160387516022
0.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.25,0.45604565739631653
0.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.5,0.4709374010562897
0.0,4.0,0.0,4.0,1.0,3.0,0.0,1.0,0.95,0.4989587962627411
1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.95,0.6174044013023376
1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.3,0.5521296262741089
1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.5,0.5731978416442871
1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.1,0.5335076451301575
2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.85,0.6705339550971985
2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.8,0.6653685569763184
2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.75,0.660038411617279
2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.25,0.6049621105194092
0.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,0.85,0.5491239428520203
0.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,0.4,0.5074687600135803
0.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,0.65,0.5297743678092957
0.0,6.0,3.0,1.0,1.0,2.0,3.0,2.0,0.3,0.500129759311676
2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.85,0.6697788834571838
2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.2,0.6352304220199585
2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.6778220534324646
2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,0.8,0.6671003103256226
2.0,5.0,0.0,3.0,0.0,0.0,2.0,1.0,0.95,0.5813785195350647
2.0,5.0,0.0,3.0,0.0,0.0,2.0,1.0,0.35,0.5532110333442688
2.0,5.0,0.0,3.0,0.0,0.0,2.0,1.0,0.3,0.5501046180725098
2.0,5.0,0.0,3.0,0.0,0.0,2.0,1.0,0.65,0.5688695311546326
3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5425519347190857
3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.5,0.5114755630493164
3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.4,0.5043154358863831
3.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.3,0.49716734886169434
2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,0.6,0.6185279488563538
2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,0.25,0.5899681448936462
2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.6392832398414612
2.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,0.3,0.5945500731468201
1.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.05,0.5752899050712585
1.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.5,0.595928430557251
1.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.85,0.6139866709709167
1.0,4.0,1.0,1.0,0.0,2.0,3.0,1.0,0.35,0.5887954235076904
1.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.6196886897087097
1.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,0.85,0.6086793541908264
1.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,0.6,0.5877569913864136
1.0,6.0,0.0,2.0,0.0,3.0,1.0,0.0,0.75,0.6004149913787842
0.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.75,0.5232775807380676
0.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.4,0.49452897906303406
0.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.5449481010437012
0.0,6.0,1.0,1.0,0.0,3.0,3.0,2.0,0.45,0.4984416663646698
2.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,0.4,0.5296908020973206
2.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,0.3,0.5254459381103516
2.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,0.45,0.5320765376091003
2.0,6.0,2.0,0.0,0.0,3.0,3.0,1.0,0.7,0.5445270538330078
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.1,0.4637417495250702
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.5750494003295898
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.85,0.5626932978630066
3.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.4,0.5129514336585999
2.0,4.0,1.0,4.0,0.0,3.0,3.0,2.0,0.6,0.5580590963363647
2.0,4.0,1.0,4.0,0.0,3.0,3.0,2.0,0.9,0.5828689932823181
2.0,4.0,1.0,4.0,0.0,3.0,3.0,2.0,0.25,0.5339310169219971
2.0,4.0,1.0,4.0,0.0,3.0,3.0,2.0,0.45,0.5476821660995483
1.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.85,0.6235800385475159
1.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.25,0.58006352186203
1.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.15,0.5734719038009644
1.0,5.0,1.0,1.0,1.0,3.0,3.0,0.0,0.35,0.5868611931800842
3.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,0.85,0.6082510352134705
3.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,0.4,0.5866233110427856
3.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,0.9,0.6099640130996704
3.0,4.0,2.0,0.0,1.0,1.0,3.0,1.0,0.35,0.5828198790550232
3.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.7,0.5468389391899109
3.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.85,0.5518790483474731
3.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.35,0.5273891687393188
3.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,0.4,0.530716598033905
0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.7,0.5178214311599731
0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.55,0.5041921734809875
0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.95,0.5453669428825378
0.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,0.45,0.4970969259738922
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.05,0.5504263043403625
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.25,0.5669995546340942
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.75,0.5894531607627869
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.6,0.5839282274246216
1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.25,0.6059131622314453
1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.4,0.6110475063323975
1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.05,0.5970805287361145
1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.3,0.6075437664985657
1.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,0.25,0.541831910610199
1.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,0.7,0.5892230868339539
1.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,0.05,0.5216842889785767
1.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,0.55,0.5740319490432739
0.0,6.0,2.0,1.0,0.0,2.0,0.0,2.0,0.95,0.5482401847839355
0.0,6.0,2.0,1.0,0.0,2.0,0.0,2.0,0.5,0.5089418292045593
0.0,6.0,2.0,1.0,0.0,2.0,0.0,2.0,0.35,0.4934689998626709
0.0,6.0,2.0,1.0,0.0,2.0,0.0,2.0,0.75,0.5324854254722595
1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.55,0.6102771759033203
1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.8,0.6340464353561401
1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.3,0.5888065695762634
1.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,0.95,0.6478493213653564
2.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.35,0.5371347069740295
2.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.75,0.5667691230773926
2.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.8,0.5701850056648254
2.0,2.0,3.0,1.0,1.0,3.0,3.0,0.0,0.2,0.5265407562255859
2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.95,0.5810663104057312
2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.3,0.5509591102600098
2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.75,0.5715648531913757
2.0,6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.7,0.5689846277236938
0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.1,0.5384236574172974
0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.5,0.5720666646957397
0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,0.6,0.5803743004798889
0.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.6114148497581482
2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.2,0.575543224811554
2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.8,0.613817036151886
2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,0.6231476068496704
2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,0.95,0.621155858039856
2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.5,0.561470091342926
2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.4,0.5543806552886963
2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.6,0.5673812627792358
2.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.35,0.5508050918579102
2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,0.1,0.5517551898956299
2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,0.15,0.554902970790863
2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,0.3,0.5646876096725464
2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,0.25,0.5614529252052307
1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.7,0.5802516341209412
1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.85,0.591672956943512
1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.15,0.5444797873497009
1.0,2.0,3.0,3.0,1.0,2.0,3.0,0.0,0.2,0.5471645593643188
0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.4,0.595357358455658
0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.35,0.590877890586853
0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.85,0.6456974148750305
0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.663912832736969
1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.15,0.5918616652488708
1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,0.6602645516395569
1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.2,0.5959710478782654
1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.5,0.618541955947876
3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.45,0.5530375838279724
3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.05,0.5203242897987366
3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.1,0.5247528553009033
3.0,1.0,0.0,3.0,0.0,3.0,1.0,2.0,0.2,0.5331746339797974
1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.3,0.6134053468704224
1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.95,0.6627358198165894
1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.8,0.6518816947937012
1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,0.35,0.6179383397102356
2.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.6,0.5173162221908569
